QueryId,DocumentId
393,NYT19990914.0162
393,NYT19990914.0302
393,NYT19990914.0304
393,NYT19990914.0306
393,NYT19990914.0308
393,NYT19990315.0526
393,NYT19990923.0352
393,NYT19990923.0355
393,NYT19991104.0248
393,NYT19990722.0196
393,NYT19990922.0525
393,NYT19990326.0464
393,NYT19990326.0484
393,NYT19990430.0279
393,NYT19990715.0363
393,NYT19990816.0402
393,NYT19990816.0456
393,NYT19990319.0105
393,NYT19990319.0330
393,NYT19990927.0231
393,NYT19990428.0287
393,NYT19991102.0017
393,NYT19990808.0105
393,NYT19990704.0120
393,NYT19990704.0139
393,NYT19990429.0310
393,NYT19991027.0037
393,NYT19991027.0064
393,NYT19990517.0086
393,NYT20000509.0191
393,NYT20000513.0116
393,NYT20000513.0204
393,NYT20000314.0428
393,NYT20000511.0026
393,NYT20000511.0293
393,NYT20000728.0017
394,NYT19990810.0384
394,NYT19981028.0232
394,NYT19981028.0267
394,APW19990429.0301
394,APW19990924.0069
394,APW19990924.0106
394,APW19990914.0071
394,APW19990706.0098
394,NYT19980609.0448
394,XIE19960417.0178
394,XIE19990108.0261
394,NYT19990924.0247
394,NYT19990924.0277
394,NYT19990330.0318
394,NYT19991214.0116
394,NYT20000822.0111
394,NYT20000802.0124
394,NYT20000123.0060
394,NYT19981210.0232
394,NYT19980609.0108
394,NYT19980609.0109
394,NYT19981216.0367
394,NYT19980928.0176
394,NYT19980709.0210
394,NYT19980604.0461
394,NYT19980604.0462
394,APW19990727.0091
394,APW20000608.0042
394,APW20000602.0037
394,APW19980621.1187
394,NYT19990128.0107
394,NYT19990904.0007
394,NYT19990301.0244
394,NYT19990301.0293
394,NYT19990902.0069
394,NYT19990902.0096
394,NYT19990902.0321
394,NYT19990508.0163
394,NYT19990508.0174
394,NYT19990909.0010
394,NYT19991109.0215
394,NYT19991109.0477
394,NYT19990122.0371
394,NYT19991215.0113
394,NYT19990629.0037
394,NYT19991229.0219
394,NYT19991229.0277
394,NYT19990420.0334
394,NYT19990503.0437
394,NYT19990520.0532
394,NYT19990218.0045
394,NYT19990218.0449
394,NYT19990510.0210
394,NYT19990510.0423
394,NYT19991110.0229
394,NYT19990811.0027
394,NYT19990415.0060
394,NYT19990415.0499
394,NYT19990314.0284
394,NYT19990529.0115
394,NYT19990917.0044
394,NYT19990217.0046
394,NYT19990312.0392
394,NYT19991030.0260
394,NYT19991030.0270
394,NYT19990116.0232
394,NYT19990602.0036
394,NYT19990602.0125
394,NYT19990602.0478
394,NYT19990518.0122
394,NYT19990518.0134
394,NYT19991031.0069
394,NYT19990903.0153
394,NYT19990903.0321
394,NYT19990921.0290
394,NYT19990819.0252
394,NYT19990702.0392
394,NYT19991007.0316
394,NYT19990824.0066
394,NYT19990824.0067
394,NYT19990824.0372
394,NYT19990824.0404
394,NYT19991011.0469
394,NYT19990115.0212
394,NYT19990115.0213
394,NYT19990115.0460
394,NYT19990514.0194
394,NYT19991108.0416
394,NYT19990411.0157
394,NYT19990607.0407
394,NYT19990112.0128
394,NYT19990929.0035
394,NYT19991101.0511
394,NYT19991206.0030
394,NYT19991013.0156
394,NYT19991211.0056
394,NYT19991211.0168
394,NYT19991211.0183
394,NYT19990814.0094
394,NYT19990814.0142
397,NYT19990801.0144
397,NYT19991209.0347
397,NYT19990831.0289
397,NYT19990411.0094
397,NYT19990706.0336
397,NYT19990812.0055
397,NYT19991101.0149
397,NYT19991013.0400
397,NYT19990713.0116
397,NYT19991123.0068
397,NYT19991123.0071
397,NYT19991231.0276
397,NYT19991231.0292
397,NYT19990908.0233
397,NYT19990913.0073
397,NYT19990610.0319
397,NYT19991112.0048
397,NYT19991122.0233
397,NYT19990611.0373
397,NYT19990611.0374
397,NYT19990611.0375
397,NYT19990611.0376
397,NYT19990907.0119
397,NYT19990912.0001
397,NYT20000601.0121
397,NYT20000119.0210
397,NYT20000822.0375
397,NYT20000706.0362
397,NYT20000828.0004
397,NYT20000824.0253
397,NYT20000616.0384
397,NYT20000707.0353
397,NYT20000520.0011
397,NYT20000203.0085
397,NYT20000203.0086
397,NYT20000202.0345
397,NYT20000202.0346
397,NYT20000323.0418
397,NYT20000323.0419
397,NYT20000323.0421
397,NYT20000323.0423
397,NYT20000311.0072
397,NYT20000829.0038
397,NYT20000603.0108
397,NYT20000919.0292
397,NYT19981210.0317
397,NYT19981016.0298
397,NYT19981016.0299
397,NYT19981016.0300
397,NYT19981016.0301
397,NYT19981016.0304
397,NYT19980708.0214
397,NYT19980724.0150
397,NYT19981111.0242
397,NYT19981117.0440
397,NYT19981229.0409
397,NYT19981028.0523
397,APW19990126.0152
397,APW19990125.0340
397,APW19990529.0110
397,APW20000516.0015
397,APW20000103.0036
397,NYT20000216.0332
397,NYT20000216.0478
397,NYT19980805.0041
397,NYT19980723.0030
397,NYT19980824.0208
397,APW19980601.0030
397,APW19980824.0460
397,APW19980806.0082
397,APW19980701.0491
397,XIE19970921.0052
397,XIE19970520.0156
397,XIE19970411.0086
397,XIE19970106.0167
397,XIE19971121.0071
397,XIE19970716.0210
397,XIE19970807.0191
397,XIE19971117.0072
397,XIE19971117.0098
397,XIE19970924.0046
397,XIE19970707.0154
397,XIE19970605.0253
397,XIE19971127.0299
397,XIE19970123.0125
397,XIE19970428.0075
397,XIE19970306.0194
397,XIE19971118.0042
397,XIE19970604.0189
397,XIE19970624.0245
397,XIE19970624.0283
397,XIE19960606.0132
397,XIE19960513.0176
397,XIE19961003.0121
397,XIE19960228.0153
397,XIE19960228.0163
397,XIE19961220.0250
397,XIE19960806.0206
397,XIE19960920.0297
397,XIE19960820.0113
399,NYT19991101.0392
399,NYT19991101.0396
399,NYT19990721.0003
399,NYT19990315.0317
399,NYT19990720.0361
399,NYT19990720.0367
399,NYT19990720.0379
399,NYT19990720.0433
399,NYT20000509.0006
399,NYT19980609.0351
399,APW19990909.0051
399,APW19990909.0157
399,APW20000702.0114
399,XIE19970612.0204
399,XIE20000501.0133
399,XIE19980528.0257
399,XIE19980430.0181
399,XIE19980424.0025
399,XIE19980619.0195
399,XIE19960422.0077
399,XIE19980528.0312
399,XIE19980528.0313
399,NYT19990902.0290
399,NYT19990131.0008
399,NYT19990131.0009
399,NYT19990122.0153
399,NYT19990122.0320
399,NYT19990420.0255
399,NYT19990503.0303
399,NYT19990823.0174
399,NYT19990823.0248
399,NYT19990705.0126
399,NYT19990718.0210
399,NYT19990718.0261
399,NYT19990718.0276
399,NYT19990312.0291
399,NYT19990312.0292
399,NYT19990827.0044
399,NYT19990322.0177
399,NYT19990322.0224
399,NYT19990719.0008
399,NYT19990111.0161
399,NYT19990623.0326
399,NYT19990201.0083
399,NYT19990201.0084
399,NYT19990201.0163
399,NYT19990201.0502
399,NYT19990717.0248
399,NYT19990717.0262
399,NYT19990717.0272
399,NYT19990717.0285
399,NYT19990721.0160
399,NYT19990421.0332
399,NYT19990519.0502
399,NYT19991118.0154
399,NYT19990311.0277
399,NYT19990311.0278
399,NYT19990130.0050
399,NYT19990130.0051
399,NYT19990506.0182
399,NYT19990506.0492
399,NYT19990617.0156
399,NYT19990308.0175
399,NYT19990315.0422
399,NYT19990315.0517
399,NYT19990315.0518
399,NYT19990315.0519
399,NYT19990315.0520
399,NYT19990315.0524
399,NYT19990315.0572
399,NYT19990105.0290
399,NYT19990105.0310
399,NYT19990326.0178
399,NYT19990104.0222
399,NYT19990215.0175
399,NYT20000605.0239
399,NYT20000814.0151
399,NYT20000814.0442
399,NYT20000228.0140
399,NYT20000628.0079
399,NYT20000628.0139
399,NYT20000824.0295
399,NYT20000824.0323
399,NYT20000717.0173
399,NYT20000801.0108
399,NYT20000810.0139
399,NYT20000414.0026
399,NYT20000720.0491
399,NYT20000726.0137
399,NYT20000726.0138
399,NYT20000124.0036
399,NYT20000124.0416
399,NYT20000612.0470
399,NYT20000815.0400
399,NYT20000229.0167
399,NYT20000529.0242
399,NYT20000214.0510
399,NYT20000713.0321
399,NYT20000215.0113
399,NYT20000323.0328
401,NYT19990508.0053
401,NYT19990508.0054
401,NYT19990503.0236
401,NYT19990503.0237
401,NYT19990510.0086
401,NYT19990510.0087
401,NYT19990501.0107
401,NYT19991010.0104
401,NYT19990921.0244
401,NYT19990921.0250
401,NYT19991011.0189
401,NYT19991011.0207
401,NYT19990202.0324
401,NYT19990901.0059
401,NYT19990303.0403
401,NYT19990816.0305
401,NYT19991121.0186
401,NYT20000103.0087
401,NYT20000103.0088
401,NYT20000103.0090
401,NYT20000205.0088
401,NYT20000205.0089
401,NYT20000628.0260
401,NYT20000628.0276
401,NYT20000717.0436
401,NYT20000120.0089
401,NYT20000210.0210
401,NYT20000210.0211
401,NYT20000825.0333
401,NYT20000101.0060
401,NYT20000101.0061
401,NYT20000101.0063
401,NYT20000414.0465
401,NYT20000203.0408
401,NYT20000117.0091
401,NYT20000207.0064
401,NYT20000207.0065
401,NYT20000712.0085
401,NYT19980710.0088
401,NYT19980710.0089
401,NYT19980831.0213
401,NYT19980723.0111
401,NYT19981204.0203
401,NYT19981204.0204
401,NYT19981106.0041
401,NYT19980703.0183
401,NYT19980703.0184
401,NYT19981209.0175
401,NYT19981209.0282
401,NYT19981025.0041
401,NYT19981025.0235
401,NYT19981009.0430
401,NYT19981019.0050
401,NYT19981203.0163
401,APW19990504.0151
401,APW19990701.0180
401,APW19990619.0077
401,APW19990609.0117
401,APW19990221.0073
401,APW19990221.0074
401,APW19990428.0004
401,APW19990207.0096
401,APW20000805.0057
401,APW20000202.0062
401,APW20000201.0166
401,APW20000201.0176
401,APW20000201.0220
401,APW20000201.0263
401,APW20000912.0171
401,APW20000113.0002
401,APW20000808.0085
401,APW19980623.0536
401,APW19980927.0249
401,APW19981028.0265
401,APW19981028.0911
401,APW19981117.1033
401,APW19981230.0565
401,XIE19970409.0230
401,XIE19970317.0007
401,XIE19960323.0032
401,XIE19991002.0020
401,XIE19991030.0193
401,XIE19990219.0023
401,XIE20000307.0328
401,XIE20000731.0284
401,NYT19990421.0438
401,NYT19990421.0470
401,APW20000819.0127
401,APW20000821.0070
401,APW19981027.0675
401,NYT19991123.0286
401,NYT20000830.0026
401,APW19990315.0169
401,APW19980605.0331
401,XIE19971007.0169
401,XIE19970313.0111
401,XIE19970313.0262
401,XIE19990927.0210
401,XIE19990927.0251
401,XIE19990927.0266
404,APW19990331.0143
404,XIE19970603.0071
404,XIE19970915.0050
404,XIE19970609.0023
404,XIE19960730.0061
404,XIE19961219.0063
404,XIE19960605.0006
404,XIE19960605.0306
404,XIE19960912.0241
404,XIE19990701.0260
404,XIE19990701.0594
404,XIE19990520.0085
404,XIE19990420.0009
404,XIE20000203.0269
404,NYT19990627.0066
404,NYT19991117.0340
404,NYT19991206.0180
404,NYT19991118.0278
404,NYT19991118.0347
404,NYT19980727.0125
404,NYT19980727.0138
404,NYT19980626.0329
404,APW19990628.0014
404,APW20000506.0071
404,APW19980909.1398
404,APW19981016.0397
404,APW19981016.0433
404,APW19981016.0474
404,APW19981016.1194
404,APW19981209.0356
404,APW19981029.1092
404,XIE19970524.0223
404,XIE19970625.0035
404,XIE19970518.0013
404,XIE19970620.0116
404,XIE19970604.0274
404,XIE19970527.0253
404,XIE19961006.0005
404,XIE19960211.0072
404,XIE19960203.0194
404,XIE19990701.0051
404,XIE19990701.0538
404,XIE19991009.0143
404,XIE19990319.0082
404,XIE19990703.0036
404,XIE19990504.0059
404,XIE19990420.0140
404,XIE19990401.0044
404,XIE20000223.0334
404,XIE19980405.0008
404,XIE19980410.0055
404,XIE19980410.0114
404,XIE19980317.0277
404,XIE19981209.0064
404,XIE19981126.0342
404,XIE19980412.0118
404,XIE19980412.0135
404,XIE19981202.0072
404,XIE19980318.0039
404,XIE19980411.0012
404,XIE19980411.0020
404,XIE19980411.0068
404,XIE19980411.0118
404,XIE19980411.0145
404,XIE19980101.0067
404,XIE19980404.0235
404,XIE19980213.0049
404,XIE19981125.0090
404,XIE19980425.0032
404,XIE19980903.0141
404,XIE19980511.0011
404,NYT20000216.0228
404,NYT20000216.0476
404,APW19990515.0042
404,APW19990630.0171
404,XIE19971008.0323
404,XIE19960501.0007
404,XIE19960208.0009
404,XIE19960229.0001
404,XIE19960107.0152
404,XIE19960430.0264
404,XIE19990419.0093
404,XIE19990823.0042
404,XIE19990701.0435
404,XIE19991013.0137
404,XIE19990702.0064
404,XIE20000427.0051
404,XIE19980718.0065
404,NYT19990630.0318
404,NYT19991102.0231
404,NYT20000325.0196
404,NYT20000215.0360
404,NYT20000725.0411
404,APW19990420.0218
404,APW19980914.0984
404,XIE19971220.0016
404,XIE19971220.0266
404,XIE19970916.0067
404,XIE19970512.0033
404,XIE19970719.0003
408,XIE19960730.0025
408,XIE19960926.0183
408,XIE19960728.0162
408,APW19991019.0091
408,APW19990908.0164
408,APW19990825.0212
408,APW19990616.0040
408,APW19990612.0125
408,APW19990614.0104
408,APW19990614.0157
408,APW19990614.0256
408,APW19990826.0293
408,APW19990823.0116
408,APW19990823.0118
408,APW19990823.0129
408,APW20000818.0070
408,APW20000522.0084
408,APW20000925.0211
408,APW20000820.0144
408,APW20000815.0073
408,APW20000911.0183
408,APW19981023.1366
408,APW19981030.0064
408,APW19980820.1191
408,APW19981127.1344
408,APW19981029.1379
408,APW19981029.1381
408,APW19981029.1454
408,APW19981029.1581
408,XIE19990430.0241
408,NYT19990116.0088
408,NYT19990116.0125
408,NYT19981113.0421
408,NYT19981126.0106
408,APW19981225.0043
408,APW19981112.1510
408,XIE19990705.0234
408,XIE19990826.0376
408,XIE19980401.0234
408,NYT19990226.0253
408,NYT19991019.0418
408,NYT19990902.0186
408,NYT19990601.0202
408,NYT19991209.0065
408,NYT19991229.0345
408,NYT19990823.0239
408,NYT19990823.0290
408,NYT19990823.0343
408,NYT19991130.0115
408,NYT19990520.0254
408,NYT19990510.0298
408,NYT19990510.0332
408,NYT19990822.0083
408,NYT19990822.0216
408,NYT19990831.0214
408,NYT19990402.0384
408,NYT19990811.0060
408,NYT19990811.0227
408,NYT19990529.0092
408,NYT19990815.0072
408,NYT19990217.0334
408,NYT19990504.0247
408,NYT19990423.0229
408,NYT19991022.0038
408,NYT19991028.0207
408,NYT19990126.0367
408,NYT19990126.0420
408,NYT19990903.0195
408,NYT19990819.0178
408,NYT19990702.0168
408,NYT19990827.0293
408,NYT19990827.0395
408,NYT19990824.0136
408,NYT19990514.0254
408,NYT19991108.0188
408,NYT19990829.0077
408,NYT19990911.0137
408,NYT19990911.0226
408,NYT19990905.0084
408,NYT19991018.0338
408,NYT19990929.0517
408,NYT19991029.0163
408,NYT19991119.0242
408,NYT19990625.0187
408,NYT19990916.0458
408,NYT19990916.0468
408,NYT19990916.0472
408,NYT19990708.0287
408,NYT19990910.0187
408,NYT19990820.0206
408,NYT19990709.0186
408,NYT19991013.0266
408,NYT19990630.0182
408,NYT19990630.0234
408,NYT19990414.0063
408,NYT19990414.0065
408,NYT19990414.0248
408,NYT19990414.0378
408,NYT19990712.0237
408,NYT19991118.0401
409,NYT19990213.0102
409,NYT20000503.0293
409,NYT19980723.0017
409,NYT19980721.0314
409,NYT19980721.0398
409,APW19990819.0112
409,APW19980909.0904
409,APW19980722.0361
409,APW19980722.0794
409,APW19980827.0158
409,NYT19990524.0330
409,NYT20000216.0317
409,APW19980930.1143
409,XIE19970423.0012
409,NYT19990226.0298
409,NYT19990909.0223
409,NYT19990629.0113
409,NYT19990209.0459
409,NYT19990402.0192
409,NYT19990402.0193
409,NYT19991117.0169
409,NYT19990227.0220
409,NYT19990227.0221
409,NYT19990227.0222
409,NYT19990227.0226
409,NYT19990809.0257
409,NYT19990815.0051
409,NYT19990413.0345
409,NYT19990217.0515
409,NYT19990407.0435
409,NYT19991030.0144
409,NYT19991030.0145
409,NYT19990714.0401
409,NYT19990714.0409
409,NYT19990518.0443
409,NYT19990702.0256
409,NYT19990110.0050
409,NYT19990115.0069
409,NYT19990115.0072
409,NYT19990911.0122
409,NYT19990911.0193
409,NYT19990911.0195
409,NYT19990911.0196
409,NYT19990911.0197
409,NYT19991225.0123
409,NYT19990225.0295
409,NYT19990929.0034
409,NYT19991029.0084
409,NYT19991029.0247
409,NYT19990329.0494
409,NYT19990414.0383
409,NYT19990417.0161
409,NYT19990512.0401
409,NYT19990818.0293
409,NYT19990818.0350
409,NYT19991227.0325
409,NYT19991216.0389
409,NYT19990121.0101
409,NYT19990308.0357
409,NYT19990409.0224
409,NYT19990405.0425
409,NYT19990405.0494
409,NYT19990405.0544
409,NYT19990114.0106
409,NYT19990114.0110
409,NYT19990307.0136
409,NYT19990303.0219
409,NYT19990816.0016
409,NYT19991221.0178
409,NYT19991014.0379
409,NYT19990305.0001
409,NYT19990124.0096
409,NYT19990805.0471
409,NYT19990306.0106
409,NYT19990406.0351
409,NYT19990907.0339
409,NYT19990207.0036
409,NYT19990325.0262
409,NYT19990211.0109
409,NYT19991126.0201
409,NYT19990401.0032
409,NYT19990401.0033
409,NYT19990517.0034
409,NYT20000905.0106
409,NYT20000811.0266
409,NYT20000811.0267
409,NYT20000731.0399
409,NYT20000611.0095
409,NYT20000611.0133
409,NYT20000104.0134
409,NYT20000513.0239
409,NYT20000926.0145
409,NYT20000926.0167
409,NYT20000926.0205
409,NYT20000926.0324
409,NYT20000621.0373
409,NYT20000621.0376
409,NYT20000621.0392
409,NYT20000921.0078
409,NYT20000818.0433
416,XIE19971103.0157
416,XIE19971109.0003
416,XIE19971109.0154
416,XIE19970213.0138
416,XIE19971217.0074
416,XIE19970715.0220
416,XIE19970209.0096
416,XIE19971106.0097
416,XIE19971106.0098
416,XIE19971106.0225
416,XIE19971106.0226
416,XIE19971106.0227
416,XIE19971106.0232
416,XIE19971015.0206
416,XIE19970807.0169
416,XIE19970227.0030
416,XIE19970227.0032
416,XIE19970227.0160
416,XIE19971027.0133
416,XIE19971226.0188
416,XIE19971119.0235
416,XIE19970207.0056
416,XIE19971104.0074
416,XIE19971104.0075
416,XIE19971104.0176
416,XIE19971104.0177
416,XIE19971104.0258
416,XIE19970903.0153
416,XIE19971029.0072
416,XIE19970403.0171
416,XIE19971102.0074
416,XIE19971102.0158
416,XIE19971102.0159
416,XIE19971102.0163
416,XIE19971102.0183
416,XIE19971102.0186
416,XIE19971102.0198
416,XIE19971107.0158
416,XIE19971107.0159
416,XIE19971107.0160
416,XIE19971107.0189
416,XIE19971107.0222
416,XIE19971107.0264
416,XIE19971107.0266
416,XIE19971107.0285
416,XIE19971107.0300
416,XIE19970323.0174
416,XIE19971101.0100
416,XIE19971101.0132
416,XIE19971101.0135
416,XIE19970930.0160
416,XIE19971002.0073
416,XIE19971014.0156
416,XIE19970902.0056
416,XIE19971013.0142
416,XIE19971023.0117
416,XIE19971105.0112
416,XIE19971105.0114
416,XIE19971105.0129
416,XIE19971105.0130
416,XIE19971105.0205
416,XIE19971105.0210
416,XIE19971105.0230
416,XIE19971105.0231
416,XIE19971105.0232
416,XIE19971105.0233
416,XIE19971105.0238
416,XIE19971105.0239
416,XIE19971105.0265
416,XIE19971105.0277
416,XIE19970404.0100
416,XIE19970404.0102
416,XIE19970305.0174
416,XIE19970602.0206
416,XIE19970602.0227
416,XIE19971022.0109
416,XIE19970604.0179
416,XIE19970326.0101
416,XIE19971108.0094
416,XIE19971108.0141
416,XIE19971108.0142
416,XIE19971108.0143
416,XIE19971108.0144
416,XIE19971108.0145
416,XIE19971108.0174
416,XIE19971028.0148
416,XIE19971028.0211
416,XIE19970726.0163
416,XIE19960321.0214
416,XIE19960904.0206
416,XIE19961125.0197
416,XIE19960609.0140
416,XIE19961228.0157
416,XIE19961216.0044
416,XIE19961211.0133
416,XIE19961020.0044
416,XIE19961020.0165
416,XIE19960703.0219
416,XIE19960419.0257
416,XIE19960731.0110
419,XIE19971203.0123
419,NYT20000904.0250
419,NYT20000907.0400
419,XIE19960616.0044
419,NYT19991018.0017
419,NYT19990316.0287
419,NYT19990802.0214
419,NYT19990802.0216
419,NYT19990901.0296
419,NYT19990803.0021
419,NYT20000318.0065
419,NYT20000318.0109
419,NYT20000401.0133
419,XIE19980521.0184
419,XIE19980930.0117
419,NYT20000605.0410
419,NYT20000518.0061
419,NYT20000518.0139
419,NYT20000116.0176
419,NYT20000116.0177
419,NYT20000118.0081
419,NYT20000118.0082
419,NYT19980816.0117
419,NYT19980713.0350
419,APW19990730.0072
419,APW20000524.0064
419,XIE20000920.0305
419,XIE19980109.0303
419,NYT19990101.0036
419,NYT19990101.0046
419,NYT19990813.0336
419,NYT19991001.0368
419,NYT19991210.0191
419,NYT19991109.0137
419,NYT19991109.0164
419,NYT19990220.0162
419,NYT19990624.0100
419,NYT19991030.0002
419,NYT19991030.0130
419,NYT19991030.0225
419,NYT19991011.0392
419,NYT19990213.0192
419,NYT19990812.0136
419,NYT19990812.0460
419,NYT19990709.0344
419,NYT19990323.0236
419,NYT19990713.0116
419,NYT19990417.0194
419,NYT19990716.0207
419,NYT19990421.0222
419,NYT19990528.0030
419,NYT19990311.0368
419,NYT19990603.0170
419,NYT19990603.0176
419,NYT19991025.0131
419,NYT19990527.0247
419,NYT19990527.0251
419,NYT19990203.0342
419,NYT19990113.0340
419,NYT19990610.0319
419,NYT19990617.0354
419,NYT19990923.0114
419,NYT19990923.0122
419,NYT19991016.0149
419,NYT19991122.0225
419,NYT19990305.0141
419,NYT19990509.0129
419,NYT19990429.0122
419,NYT19990429.0159
419,NYT19990930.0123
419,NYT19990930.0171
419,NYT19990104.0111
419,NYT19990104.0120
419,NYT20000811.0043
419,NYT20000731.0047
419,NYT20000316.0296
419,NYT20000904.0248
419,NYT20000706.0360
419,NYT20000706.0362
419,NYT20000828.0004
419,NYT20000817.0416
419,NYT20000217.0116
419,NYT20000217.0120
419,NYT20000810.0300
419,NYT20000330.0204
419,NYT20000330.0410
419,NYT20000825.0230
419,NYT20000414.0005
419,NYT20000203.0125
419,NYT20000203.0159
419,NYT20000913.0016
419,NYT20000612.0119
419,NYT20000815.0429
419,NYT20000815.0432
419,NYT20000214.0220
419,NYT20000713.0319
419,NYT20000608.0373
419,NYT20000112.0310
419,NYT20000112.0314
419,NYT20000907.0233
426,APW20000825.0033
426,NYT19990225.0421
426,NYT19990315.0096
426,NYT19990315.0097
426,NYT19990303.0537
426,NYT19990224.0405
426,NYT19990816.0284
426,NYT19990313.0097
426,NYT19990313.0098
426,APW19981001.0040
426,NYT19990128.0186
426,NYT19990128.0208
426,NYT19990904.0068
426,NYT19991001.0065
426,NYT19991210.0120
426,NYT19991109.0111
426,NYT19990523.0110
426,NYT19990629.0313
426,NYT19991229.0181
426,NYT19991222.0288
426,NYT19991222.0353
426,NYT19991222.0368
426,NYT19991222.0373
426,NYT19991222.0376
426,NYT19991222.0466
426,NYT19990420.0011
426,NYT19990505.0389
426,NYT19990811.0017
426,NYT19990811.0026
426,NYT19990220.0106
426,NYT19990504.0381
426,NYT19990501.0019
426,NYT19991223.0285
426,NYT19991223.0298
426,NYT19991223.0306
426,NYT19990727.0015
426,NYT19991108.0441
426,NYT19990119.0251
426,NYT19991225.0107
426,NYT19990812.0385
426,NYT19990929.0288
426,NYT19990929.0361
426,NYT19990929.0407
426,NYT19990929.0550
426,NYT19990228.0089
426,NYT19991029.0231
426,NYT19991029.0302
426,NYT19990625.0368
426,NYT19990625.0386
426,NYT19990708.0109
426,NYT19990526.0018
426,NYT19990201.0163
426,NYT19990417.0135
426,NYT19990614.0115
426,NYT19990614.0116
426,NYT19990717.0050
426,NYT19990528.0393
426,NYT19990130.0050
426,NYT19990130.0051
426,NYT19990130.0230
426,NYT19990129.0227
426,NYT19990129.0390
426,NYT19990129.0402
426,NYT19991025.0423
426,NYT19990506.0473
426,NYT19990726.0429
426,NYT19990726.0461
426,NYT19990328.0240
426,NYT19991227.0157
426,NYT19991231.0003
426,NYT19990914.0026
426,NYT19991023.0110
426,NYT19991023.0116
426,NYT19990113.0251
426,NYT19990913.0365
426,NYT19990913.0446
426,NYT19990612.0107
426,NYT19991105.0069
426,NYT19991105.0106
426,NYT19990106.0274
426,NYT19991112.0099
426,NYT19990830.0389
426,NYT19990923.0005
426,NYT19990923.0514
426,NYT19991003.0928
426,NYT19991003.0929
426,NYT19990609.0242
426,NYT19990609.0427
426,NYT19990521.0224
426,NYT19991009.0165
426,NYT19990224.0011
426,NYT19990224.0337
426,NYT19990224.0462
426,NYT19990816.0262
426,NYT19991221.0273
426,NYT19991221.0279
426,NYT19991221.0284
426,NYT19991221.0296
426,NYT19990611.0146
426,NYT19990611.0148
427,NYT20000412.0272
427,NYT20000412.0273
427,NYT19990831.0218
427,NYT19990614.0216
427,NYT20000828.0245
427,NYT19980617.0277
427,NYT19980710.0172
427,NYT19980717.0058
427,NYT19981128.0244
427,NYT19980715.0236
427,NYT19980622.0081
427,NYT19980720.0160
427,NYT19980722.0144
427,NYT19980708.0270
427,NYT19980701.0250
427,NYT19981216.0253
427,NYT19981130.0409
427,NYT19981130.0440
427,NYT19980624.0258
427,NYT19980629.0248
427,XIE19971118.0171
427,NYT19990910.0080
427,XIE19980718.0001
427,NYT20000605.0035
427,NYT20000605.0037
427,NYT20000419.0395
427,NYT20000419.0396
427,NYT20000526.0015
427,NYT20000603.0033
427,NYT20000603.0035
427,NYT20000821.0270
427,NYT19980708.0178
427,NYT19980713.0064
427,NYT19980713.0208
427,NYT19980721.0150
427,NYT19990806.0032
427,NYT19990531.0123
427,NYT20000406.0331
427,NYT20000406.0332
427,APW19990118.0072
427,APW19990119.0257
427,APW19990119.0333
427,APW19981124.1189
427,APW19981124.1249
427,APW19980608.1501
427,APW19980622.0496
427,XIE19970213.0154
427,XIE19960711.0142
427,NYT19990212.0182
427,NYT19990212.0185
427,NYT19990212.0223
427,NYT19990616.0382
427,NYT19980717.0109
427,APW19990124.0066
427,APW20000808.0040
427,APW20000808.0042
427,XIE19990414.0007
427,NYT19990215.0184
427,NYT20000110.0239
427,NYT19981225.0077
427,NYT19981105.0159
427,APW19990131.0022
427,NYT19990226.0178
427,NYT19991019.0118
427,NYT19991019.0157
427,NYT19991019.0243
427,NYT19990128.0013
427,NYT19990128.0130
427,NYT19990904.0038
427,NYT19990301.0237
427,NYT19990301.0484
427,NYT19990902.0165
427,NYT19990813.0258
427,NYT19990508.0108
427,NYT19990508.0109
427,NYT19990508.0118
427,NYT19991002.0092
427,NYT19991002.0119
427,NYT19991001.0085
427,NYT19991001.0290
427,NYT19991001.0294
427,NYT19990601.0113
427,NYT19991109.0118
427,NYT19991109.0345
427,NYT19990801.0123
427,NYT19990801.0208
427,NYT19991209.0126
427,NYT19990125.0126
427,NYT19990125.0192
427,NYT19990125.0211
427,NYT19990122.0273
427,NYT19990621.0010
427,NYT19990621.0266
427,NYT19990621.0430
427,NYT19990209.0103
427,NYT19990503.0276
427,NYT19990503.0278
427,NYT19990324.0466
427,NYT19990823.0155
427,NYT19990823.0157
433,NYT19981110.0299
433,NYT19990101.0073
433,NYT19991104.0038
433,NYT19990724.0013
433,NYT19990723.0294
433,NYT19990723.0355
433,NYT20000506.0146
433,NYT20000213.0084
433,NYT20000602.0356
433,NYT20000127.0132
433,NYT19981030.0075
433,NYT19981029.0090
433,NYT19981029.0091
433,NYT19990402.0165
433,NYT19990819.0389
433,XIE20000123.0070
433,XIE19980717.0009
433,NYT19990301.0215
433,NYT19991001.0152
433,NYT19991109.0136
433,NYT19991109.0176
433,NYT19991109.0185
433,NYT19991109.0192
433,NYT19991222.0076
433,NYT19991222.0077
433,NYT19990324.0208
433,NYT19990324.0209
433,NYT19990324.0211
433,NYT19990525.0412
433,NYT19991130.0402
433,NYT19990419.0462
433,NYT19990419.0463
433,NYT19990419.0464
433,NYT19990419.0467
433,NYT19990419.0522
433,NYT19991223.0156
433,NYT19991028.0291
433,NYT19990827.0255
433,NYT19991224.0107
